"id","category","date","sold_or_return","product_id","product_name","unit_price","no_of_units","sales_price"
"13628","RICE","9/19/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","1","700"
"13629","RICE","9/19/2023","Sold","1308","BUDGET RICE - STUDENTS PACK (S)","350","1","350"
"13630","RICE","9/19/2023","Sold","1308","BUDGET RICE - STUDENTS PACK (S)","350","1","350"
"13631","RICE","9/19/2023","Sold","1308","BUDGET RICE - STUDENTS PACK (S)","350","1","350"
"13632","RICE","9/19/2023","Sold","1308","BUDGET RICE - STUDENTS PACK (S)","350","1","350"
"13633","RICE","9/19/2023","Sold","1308","BUDGET RICE - STUDENTS PACK (S)","350","1","350"
"13634","RICE","9/19/2023","Sold","1308","BUDGET RICE - STUDENTS PACK (S)","350","1","350"
"13635","RICE","9/19/2023","Sold","1308","BUDGET RICE - STUDENTS PACK (S)","350","1","350"
"13636","RICE","9/19/2023","Sold","1308","BUDGET RICE - STUDENTS PACK (S)","350","1","350"
"13637","RICE","9/19/2023","Sold","5339","BUDGET RICE - STUDENTS PACK (R)","350","1","350"
"13638","RICE","9/19/2023","Sold","5337","Chicken Budget Rice (R)","500","1","500"
"13639","RICE","9/19/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","1","700"
"13640","RICE","9/19/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","1","700"
"13641","RICE","9/19/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","1","700"
"13642","RICE","9/19/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","1","700"
"13643","RICE","9/20/2023","Sold","1101","VEGETABLE FRIED RICE (S)","350","1","350"
"13644","RICE","9/20/2023","Sold","1101","VEGETABLE FRIED RICE (S)","350","1","350"
"13645","RICE","9/20/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","1","700"
"13646","RICE","9/20/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","1","700"
"13647","RICE","9/20/2023","Sold","1109","Bullseye fried rice (S)","650","1","650"
"13648","RICE","9/20/2023","Sold","5337","Chicken Budget Rice (R)","500","1","500"
"13649","RICE","9/20/2023","Sold","1308","BUDGET RICE - STUDENTS PACK (S)","350","1","350"
"13650","RICE","9/20/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","1","700"
"13651","RICE","9/20/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","1","700"
"13652","RICE","9/20/2023","Sold","1308","BUDGET RICE - STUDENTS PACK (S)","350","2","700"
"13653","RICE","9/20/2023","Sold","5339","BUDGET RICE - STUDENTS PACK (R)","350","1","350"
"13654","RICE","9/20/2023","Sold","5337","Chicken Budget Rice (R)","500","1","500"
"13655","RICE","9/20/2023","Sold","5339","BUDGET RICE - STUDENTS PACK (R)","350","1","350"
"13656","RICE","9/20/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","3","2100"
"13657","RICE","9/20/2023","Sold","5339","BUDGET RICE - STUDENTS PACK (R)","350","1","350"
"13658","RICE","9/20/2023","Sold","1308","BUDGET RICE - STUDENTS PACK (S)","350","2","700"
"13659","RICE","9/20/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","3","2100"
"13660","RICE","9/20/2023","Sold","1109","Bullseye fried rice (S)","650","1","650"
"13661","RICE","9/20/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","1","700"
"13662","RICE","9/20/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","1","700"
"13663","RICE","9/20/2023","Sold","1308","BUDGET RICE - STUDENTS PACK (S)","350","1","350"
"13664","RICE","9/20/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","1","700"
"13665","RICE","9/20/2023","Sold","5337","Chicken Budget Rice (R)","500","1","500"
"13666","RICE","9/20/2023","Sold","5337","Chicken Budget Rice (R)","500","2","1000"
"13667","RICE","9/20/2023","Sold","5337","Chicken Budget Rice (R)","500","1","500"
"13668","RICE","9/20/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","1","700"
"13669","RICE","9/20/2023","Sold","5337","Chicken Budget Rice (R)","500","1","500"
"13670","RICE","9/20/2023","Sold","1101","VEGETABLE FRIED RICE (S)","350","1","350"
"13671","RICE","9/20/2023","Sold","1101","VEGETABLE FRIED RICE (S)","350","1","350"
"13672","RICE","9/20/2023","Sold","1107","VEGETABLE FRIED RICE (R)","350","2","700"
"13673","RICE","9/20/2023","Sold","1101","VEGETABLE FRIED RICE (S)","350","1","350"
"13674","RICE","9/20/2023","Sold","1308","BUDGET RICE - STUDENTS PACK (S)","350","1","350"
"13675","RICE","9/20/2023","Sold","1308","BUDGET RICE - STUDENTS PACK (S)","350","1","350"
"13676","RICE","9/20/2023","Sold","5340","Chicken Budget Rice (S)","500","1","500"
"13677","RICE","9/20/2023","Return","1308","Return-  BUDGET RICE - STUDENTS PACK (S)","-350","1","-350"
"13678","RICE","9/20/2023","Sold","1101","VEGETABLE FRIED RICE (S)","350","1","350"
"13679","RICE","9/20/2023","Return","1308","Return-  BUDGET RICE - STUDENTS PACK (S)","-350","1","-350"
"13680","RICE","9/20/2023","Sold","1101","VEGETABLE FRIED RICE (S)","350","1","350"
"13681","RICE","9/20/2023","Sold","1101","VEGETABLE FRIED RICE (S)","350","1","350"
"13682","RICE","9/20/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","1","700"
"13683","RICE","9/20/2023","Sold","5337","Chicken Budget Rice (R)","500","1","500"
"13684","RICE","9/20/2023","Sold","1109","Bullseye fried rice (S)","650","1","650"
"13685","RICE","9/20/2023","Sold","5337","Chicken Budget Rice (R)","500","1","500"
"13686","RICE","9/20/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","1","700"
"13687","RICE","9/20/2023","Sold","1101","VEGETABLE FRIED RICE (S)","350","1","350"
"13688","RICE","9/20/2023","Sold","5337","Chicken Budget Rice (R)","500","1","500"
"13689","RICE","9/20/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","1","700"
"13690","RICE","9/20/2023","Sold","5337","Chicken Budget Rice (R)","500","1","500"
"13691","RICE","9/21/2023","Sold","5337","Chicken Budget Rice (R)","500","1","500"
"13692","RICE","9/21/2023","Sold","1101","VEGETABLE FRIED RICE (S)","350","1","350"
"13693","RICE","9/21/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","1","700"
"13694","RICE","9/21/2023","Sold","5337","Chicken Budget Rice (R)","500","1","500"
"13695","RICE","9/21/2023","Sold","5337","Chicken Budget Rice (R)","500","1","500"
"13696","RICE","9/21/2023","Sold","1101","VEGETABLE FRIED RICE (S)","350","1","350"
"13697","RICE","9/21/2023","Sold","1308","BUDGET RICE - STUDENTS PACK (S)","350","1","350"
"13698","RICE","9/21/2023","Sold","1308","BUDGET RICE - STUDENTS PACK (S)","350","1","350"
"13699","RICE","9/21/2023","Sold","1308","BUDGET RICE - STUDENTS PACK (S)","350","2","700"
"13700","RICE","9/21/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","1","700"
"13701","RICE","9/21/2023","Sold","1101","VEGETABLE FRIED RICE (S)","350","1","350"
"13702","RICE","9/21/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","2","1400"
"13703","RICE","9/21/2023","Sold","5337","Chicken Budget Rice (R)","500","3","1500"
"13704","RICE","9/21/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","1","700"
"13705","RICE","9/21/2023","Sold","1109","Bullseye fried rice (S)","650","1","650"
"13706","RICE","9/21/2023","Sold","1308","BUDGET RICE - STUDENTS PACK (S)","350","2","700"
"13707","RICE","9/21/2023","Sold","1107","VEGETABLE FRIED RICE (R)","350","1","350"
"13708","RICE","9/21/2023","Sold","5337","Chicken Budget Rice (R)","500","1","500"
"13709","RICE","9/21/2023","Sold","5337","Chicken Budget Rice (R)","500","1","500"
"13710","RICE","9/21/2023","Sold","5337","Chicken Budget Rice (R)","500","1","500"
"13711","RICE","9/21/2023","Return","1107","Return-  VEGETABLE FRIED RICE (R)","-350","1","-350"
"13712","RICE","9/21/2023","Sold","1107","VEGETABLE FRIED RICE (R)","350","1","350"
"13713","RICE","9/21/2023","Sold","5340","Chicken Budget Rice (S)","500","1","500"
"13714","RICE","9/21/2023","Sold","5337","Chicken Budget Rice (R)","500","1","500"
"13715","RICE","9/21/2023","Sold","5337","Chicken Budget Rice (R)","500","1","500"
"13716","RICE","9/21/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","1","700"
"13717","RICE","9/21/2023","Sold","1107","VEGETABLE FRIED RICE (R)","350","1","350"
"13718","RICE","9/21/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","1","700"
"13719","RICE","9/21/2023","Sold","1107","VEGETABLE FRIED RICE (R)","350","1","350"
"13720","RICE","9/21/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","1","700"
"13721","RICE","9/21/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","2","1400"
"13722","RICE","9/21/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","3","2100"
"13723","RICE","9/21/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","1","700"
"13724","RICE","9/21/2023","Return","1108","Return-  EGG MIXED CHICKEN FRIED RICE (R)","-700","3","-2100"
"13725","RICE","9/21/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","3","2100"
"13726","RICE","9/21/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","1","700"
"13727","RICE","9/21/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","2","1400"
"13728","RICE","9/21/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","1","700"
"13729","RICE","9/21/2023","Return","1108","Return-  EGG MIXED CHICKEN FRIED RICE (R)","-700","1","-700"
"13730","RICE","9/21/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","1","700"
"13731","RICE","9/21/2023","Sold","5337","Chicken Budget Rice (R)","500","1","500"
"13732","RICE","9/21/2023","Sold","1107","VEGETABLE FRIED RICE (R)","350","2","700"
"13733","RICE","9/21/2023","Sold","5337","Chicken Budget Rice (R)","500","1","500"
"13734","RICE","9/21/2023","Sold","1101","VEGETABLE FRIED RICE (S)","350","1","350"
"13735","RICE","9/22/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","1","700"
"13736","RICE","9/22/2023","Sold","5339","BUDGET RICE - STUDENTS PACK (R)","350","1","350"
"13737","RICE","9/22/2023","Sold","1308","BUDGET RICE - STUDENTS PACK (S)","350","2","700"
"13738","RICE","9/22/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","1","700"
"13739","RICE","9/22/2023","Sold","1308","BUDGET RICE - STUDENTS PACK (S)","350","2","700"
"13740","RICE","9/22/2023","Sold","5337","Chicken Budget Rice (R)","500","2","1000"
"13741","RICE","9/22/2023","Sold","5337","Chicken Budget Rice (R)","500","1","500"
"13742","RICE","9/22/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","1","700"
"13743","RICE","9/22/2023","Sold","1308","BUDGET RICE - STUDENTS PACK (S)","350","1","350"
"13744","RICE","9/22/2023","Sold","5337","Chicken Budget Rice (R)","500","1","500"
"13745","RICE","9/22/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","1","700"
"13746","RICE","9/22/2023","Sold","5337","Chicken Budget Rice (R)","500","1","500"
"13747","RICE","9/22/2023","Sold","5337","Chicken Budget Rice (R)","500","1","500"
"13748","RICE","9/22/2023","Sold","5339","BUDGET RICE - STUDENTS PACK (R)","350","1","350"
"13749","RICE","9/22/2023","Return","5337","Return-  Chicken Budget Rice (R)","-500","1","-500"
"13750","RICE","9/22/2023","Sold","1308","BUDGET RICE - STUDENTS PACK (S)","350","1","350"
"13751","RICE","9/22/2023","Sold","1308","BUDGET RICE - STUDENTS PACK (S)","350","1","350"
"13752","RICE","9/22/2023","Sold","1308","BUDGET RICE - STUDENTS PACK (S)","350","1","350"
"13753","RICE","9/22/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","2","1400"
"13754","RICE","9/22/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","1","700"
"13755","RICE","9/22/2023","Sold","1101","VEGETABLE FRIED RICE (S)","350","3","1050"
"13756","RICE","9/22/2023","Sold","1101","VEGETABLE FRIED RICE (S)","350","1","350"
"13757","RICE","9/22/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","2","1400"
"13758","RICE","9/22/2023","Sold","1107","VEGETABLE FRIED RICE (R)","350","1","350"
"13759","RICE","9/22/2023","Sold","5337","Chicken Budget Rice (R)","500","1","500"
"13760","RICE","9/22/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","1","700"
"13761","RICE","9/22/2023","Sold","1101","VEGETABLE FRIED RICE (S)","350","2","700"
"13762","RICE","9/22/2023","Sold","1101","VEGETABLE FRIED RICE (S)","350","1","350"
"13763","RICE","9/22/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","2","1400"
"13764","RICE","9/22/2023","Sold","5337","Chicken Budget Rice (R)","500","2","1000"
"13765","RICE","9/22/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","1","700"
"13766","RICE","9/22/2023","Sold","1101","VEGETABLE FRIED RICE (S)","350","1","350"
"13767","RICE","9/22/2023","Sold","1101","VEGETABLE FRIED RICE (S)","350","1","350"
"13768","RICE","9/22/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","1","700"
"13769","RICE","9/22/2023","Sold","5337","Chicken Budget Rice (R)","500","1","500"
"13770","RICE","9/22/2023","Sold","1107","VEGETABLE FRIED RICE (R)","350","1","350"
"13771","RICE","9/22/2023","Sold","5337","Chicken Budget Rice (R)","500","1","500"
"13772","RICE","9/22/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","1","700"
"13773","RICE","9/22/2023","Sold","5340","Chicken Budget Rice (S)","500","1","500"
"13774","RICE","9/22/2023","Sold","1107","VEGETABLE FRIED RICE (R)","350","1","350"
"13775","RICE","9/22/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","4","2800"
"13776","RICE","9/22/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","1","700"
"13777","RICE","9/25/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","1","700"
"13778","RICE","9/25/2023","Sold","5337","Chicken Budget Rice (R)","500","1","500"
"13779","RICE","9/25/2023","Sold","1308","BUDGET RICE - STUDENTS PACK (S)","350","1","350"
"13780","RICE","9/25/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","3","2100"
"13781","RICE","9/25/2023","Sold","5339","BUDGET RICE - STUDENTS PACK (R)","350","1","350"
"13782","RICE","9/25/2023","Sold","5339","BUDGET RICE - STUDENTS PACK (R)","350","1","350"
"13783","RICE","9/25/2023","Sold","5339","BUDGET RICE - STUDENTS PACK (R)","350","2","700"
"13784","RICE","9/25/2023","Sold","5339","BUDGET RICE - STUDENTS PACK (R)","350","1","350"
"13785","RICE","9/25/2023","Sold","1308","BUDGET RICE - STUDENTS PACK (S)","350","1","350"
"13786","RICE","9/25/2023","Sold","1308","BUDGET RICE - STUDENTS PACK (S)","350","1","350"
"13787","RICE","9/25/2023","Sold","1308","BUDGET RICE - STUDENTS PACK (S)","350","1","350"
"13788","RICE","9/25/2023","Sold","1308","BUDGET RICE - STUDENTS PACK (S)","350","1","350"
"13789","RICE","9/25/2023","Sold","1308","BUDGET RICE - STUDENTS PACK (S)","350","1","350"
"13790","RICE","9/25/2023","Sold","1308","BUDGET RICE - STUDENTS PACK (S)","350","1","350"
"13791","RICE","9/25/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","3","2100"
"13792","RICE","9/25/2023","Sold","5337","Chicken Budget Rice (R)","500","1","500"
"13793","RICE","9/25/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","3","2100"
"13794","RICE","9/25/2023","Sold","1109","Bullseye fried rice (S)","650","1","650"
"13795","RICE","9/25/2023","Sold","1101","VEGETABLE FRIED RICE (S)","350","1","350"
"13796","RICE","9/25/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","1","700"
"13797","RICE","9/25/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","1","700"
"13798","RICE","9/25/2023","Sold","5337","Chicken Budget Rice (R)","500","1","500"
"13799","RICE","9/25/2023","Sold","1101","VEGETABLE FRIED RICE (S)","350","1","350"
"13800","RICE","9/25/2023","Sold","5340","Chicken Budget Rice (S)","500","1","500"
"13801","RICE","9/25/2023","Sold","5340","Chicken Budget Rice (S)","500","1","500"
"13802","RICE","9/25/2023","Sold","1101","VEGETABLE FRIED RICE (S)","350","1","350"
"13803","RICE","9/25/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","1","700"
"13804","RICE","9/25/2023","Sold","5337","Chicken Budget Rice (R)","500","1","500"
"13805","RICE","9/25/2023","Sold","5337","Chicken Budget Rice (R)","500","2","1000"
"13806","RICE","9/25/2023","Sold","5337","Chicken Budget Rice (R)","500","1","500"
"13807","RICE","9/25/2023","Sold","5337","Chicken Budget Rice (R)","500","2","1000"
"13808","RICE","9/25/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","1","700"
"13809","RICE","9/25/2023","Sold","1107","VEGETABLE FRIED RICE (R)","350","2","700"
"13810","RICE","9/25/2023","Sold","1107","VEGETABLE FRIED RICE (R)","350","1","350"
"13811","RICE","9/25/2023","Sold","1107","VEGETABLE FRIED RICE (R)","350","1","350"
"13812","RICE","9/26/2023","Sold","5337","Chicken Budget Rice (R)","500","2","1000"
"13813","RICE","9/26/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","1","700"
"13814","RICE","9/26/2023","Sold","5339","BUDGET RICE - STUDENTS PACK (R)","350","1","350"
"13815","RICE","9/26/2023","Sold","5339","BUDGET RICE - STUDENTS PACK (R)","350","1","350"
"13816","RICE","9/26/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","1","700"
"13817","RICE","9/26/2023","Sold","5340","Chicken Budget Rice (S)","500","1","500"
"13818","RICE","9/26/2023","Sold","1308","BUDGET RICE - STUDENTS PACK (S)","350","2","700"
"13819","RICE","9/26/2023","Sold","5337","Chicken Budget Rice (R)","500","1","500"
"13820","RICE","9/26/2023","Sold","5339","BUDGET RICE - STUDENTS PACK (R)","350","1","350"
"13821","RICE","9/26/2023","Sold","1201","EGG FRIED RICE (S)","400","1","400"
"13822","RICE","9/26/2023","Sold","1101","VEGETABLE FRIED RICE (S)","350","1","350"
"13823","RICE","9/26/2023","Sold","5339","BUDGET RICE - STUDENTS PACK (R)","350","1","350"
"13824","RICE","9/26/2023","Sold","5339","BUDGET RICE - STUDENTS PACK (R)","350","1","350"
"13825","RICE","9/26/2023","Sold","5339","BUDGET RICE - STUDENTS PACK (R)","350","1","350"
"13826","RICE","9/26/2023","Sold","5339","BUDGET RICE - STUDENTS PACK (R)","350","1","350"
"13827","RICE","9/26/2023","Sold","5339","BUDGET RICE - STUDENTS PACK (R)","350","3","1050"
"13828","RICE","9/26/2023","Sold","5339","BUDGET RICE - STUDENTS PACK (R)","350","1","350"
"13829","RICE","9/26/2023","Sold","5339","BUDGET RICE - STUDENTS PACK (R)","350","1","350"
"13830","RICE","9/26/2023","Sold","5337","Chicken Budget Rice (R)","500","1","500"
"13831","RICE","9/26/2023","Sold","1109","Bullseye fried rice (S)","650","1","650"
"13832","RICE","9/26/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","1","700"
"13833","RICE","9/26/2023","Sold","1101","VEGETABLE FRIED RICE (S)","350","2","700"
"13834","RICE","9/26/2023","Sold","5337","Chicken Budget Rice (R)","500","1","500"
"13835","RICE","9/26/2023","Sold","1107","VEGETABLE FRIED RICE (R)","350","1","350"
"13836","RICE","9/26/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","2","1400"
"13837","RICE","9/26/2023","Sold","1110","Egg mixed fish fried rice","700","1","700"
"13838","RICE","9/26/2023","Sold","5337","Chicken Budget Rice (R)","500","2","1000"
"13839","RICE","9/26/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","1","700"
"13840","RICE","9/26/2023","Sold","1101","VEGETABLE FRIED RICE (S)","350","1","350"
"13841","RICE","9/26/2023","Sold","5340","Chicken Budget Rice (S)","500","1","500"
"13842","RICE","9/26/2023","Sold","5337","Chicken Budget Rice (R)","500","1","500"
"13843","RICE","9/26/2023","Sold","5340","Chicken Budget Rice (S)","500","1","500"
"13844","RICE","9/26/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","1","700"
"13845","RICE","9/26/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","2","1400"
"13846","RICE","9/26/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","1","700"
"13847","RICE","9/26/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","1","700"
"13848","RICE","9/26/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","4","2800"
